"Name","Rating","Review","Date"
"Alex Le","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Truely the worst. Return the jacket 4 months ago. Still not get refund. Called many times request an escalation. They dont even have a note on it. Horrible. Dont buy it.","January 26, 2021"
"Lily peace","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","This is just absurd. I place an order for a 750 pound jacket and get a box filled with cardboards and tape rolls. I have very clear evidence that the parcel was tampered and still they won’t resolve the issue. I will be very wary when placing an order with this company because you will more than likely end up out of pocket even if it is not your fault.","January 26, 2021"
"Anita","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Paid the most I ever paid for a coat (hybridge knit hooded jacket).  Advertised lifetime warranty. (Lifetime ends when you cut the tags off, by the way).  Zipper was defective day one. Thought it might be me, so tried again with same problem and got stuck in it and had to pull coat off over my head!  Only got to wear to trunk pick up of groceries due to being 70 and Covid everywhere. Bought this as a present to myself for making it to 70 and it looked less bulky than most. Called to set up repair with Canada Goose and they said not covered. Beware....has the word knit in the name and knit not covered. And they noted it was made in Romania and they weren’t sure they could repair it if I sent it back at my expense and paid for the repair. What does knit and Romania have to do with zipper repair? Maybe I should try to contact Romania Goose?  I tried to post this on Canadian Goose and it kicked me off twice.  After I finished it said,”website not available, try again later”. Seems they only let good reviews go through. I’m afraid to send it back now after reading others seemed to disappear in the mail.  They couldn’t even promise they could repair it if it arrived to them. Just wondering how many more had zipper trouble and are out $700-$800? Would give zero stars.","January 25, 2021"
"Tricia Mclean","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","You do not deserve a star from me. You will be hearing from my lawyers soon.","January 22, 2021"
"Wmwe","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I received a tampered parcel with rolls of packing tape and junk inside instead of the jacket. Contacted customer service but was told they can’t do anything. Do not trust! I am going to try and spread the message everywhere so people won’t be left out of pocket by buying Canada goose.","January 20, 2021"
"Bryn Connor","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Appalling service, absolute fraudsters, purchased an item that was returned, the company are trying to say the box was returned empty, this has been investigated by DHL who have confirmed the weight of the box the whole way through shipment with contents and they will still not refund, keep saying they will but can take 28 days its now been 2 months saying they have had no reply from DHL yet dhl have replied to me and have advised me they have the same response to the company time and time again told it will be done and will call me back and no one does. £600 out of pocket due to fraudsters in their business, AVOID !!!!","January 20, 2021"
"Antonia Gait","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Firstly they don’t deserve one star. Absolutely shocking company. Purchased a coat for it to be delivered wrapped in a knotted clear plastic bag, with no documents with it like I’ve seen in the reviews.Looks like something I purchased off eBay not a top end retailer!Avoid this company at all costs! I’ve seen better packaged fakes than this! Shameful!","January 19, 2021"
"stevie","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","We bought a new jacket each for the winter, both arrived slick on time. Really nice jackets. Very warm and have been tested only down to -4 so far. No issues at all. We purposely avoided the fur hoods as we are against the way that allegedly Canada Goose trap the wild animals to get the fur. But that said it’s not our argument if they do it this way we just did not want the fur as it seems a bit cruel. Jackets are expensive, but that’s the price you pay for brands like this , if it’s too much then look for an alternative","January 14, 2021"
"margaret roberts","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","On the 5 January 20 I ordered (2) Wyndham Parka jackets in error when I only meant to order one. Both jackets arrived on the 7 January with DHL delivery. I was delighted with the jacket and parcelled the other jacket up for return. The return form inside the box explained exactly how to return  with DHL free of charge. On Friday the 8 January DHL came to collect my return and I was able to track the parcel back to Canada Goose. It arrived back with them on Monday 11 January and my money was refunded back to my account on the 14th. I had NO PROBLEMS what so ever and was delighted with the cut and quality of the jacket.","January 14, 2021"
"Noura khad","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Canada Goose you are the worst. I have returned a Parka ( worth £925) with DHL service. The parcel was picked on time and delivered to the warehouse the next day. It has been a month now and I have not got the refund yet. The logistic team is investigating but without any reason. DHL tracking proves clearly parcel was received and signed by someone. First your coat costs a fortune for no reason. Second your customer service is uselessto anyone reading this review, please consider others brands with far better responsive and helping customer service.","January 13, 2021"
"Tyler Borger","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","To my delightful surprise, I received a Hybridge base down jacket as a gift for Christmas. With that being said, I wear a large in almost any brand. Being Canada gooses' sizes tend to run small due to their advertised ""slim fit"" design, I wanted to exchange for an XL and customer service told my sister it was non exchangeable due to it being over the 30 day timeframe. Also, there is pulls in the seaming of the jacket; In my opinion, I will not purchase one of these ""high end jackets"" due to their poor customer service, bad exchange policy of only 30 days AND we are in a pandemic so one would think they could extend that a bit or exchange a like-for-like being the jackets has never been worn AND was a gift!? If you are into fashion and love designer names, buy a moncler instead, or purchase from Nordstrom. I am very disappointed and their customer service does NOT justify their 695.00 USD price tag!","January 12, 2021"
"Damola Akinyemi","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","AWFUL COMPANY. CLAIMED I COULDN'T RETURN A BRAND NEW PRODUCT DUE TO THEIR BEING A SMELL. WARNING - DO NOT BUY FROM THEM EVER - THERE CUSTOMER SERVICE IS SO TERRIBLE!!!!","January 08, 2021"
"Aria Yousefi","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Terrible customer service. Good luck trying to get anything accomplished through them - you’ll get the same runaround. Save your money and purchase elsewhere where optimal service is kept post purchase.","January 06, 2021"
"Stuart Jukes","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Very disappointed with the service I received and would not recommend ordering via the website.I ordered a £925 coat using their size chart to guess what size my wife would be for a Christmas gift. Ordered nice and early as I knew about shipping problems globally due to COVID as I wanted to make sure it arrived in time. Christmas Day comes and the coat is a size smaller than she needs to fit comfortably.I’ve tried to ask to exchange for the next size up only to be told I can’t return the coat as it’s outside their 30 day returns policy and if I want the next size up I’ll have to order another one. Not sure what they expect me to do with one which is too small.What terrible service from what is supposed to be a global “Premium” brand.Hoping the UK shop sees this review and can help me as the customer care team (got to laugh at that title) couldn’t care less.","January 05, 2021"
"Shemika Williams-Gray","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I wish we could give negative ratings as Canada Goose does not deserve a 1 star.My husband purchased a virtual gift card for me as a Christmas gift, and it is now after New Years and I still have not received it and this company is giving us the run around.  I’ve called twice and no one has done anything, I got the response that it’s been escalated internally.  Are they serious?  It’s been over a week with no resolution but, they made sure they got our money!!I’ve emailed and of course the same response, it’s been escalated.  This is absolutely ridiculous!! Horrible company!!Canada Goose is the worst company that I have ever dealt with.  They have the absolute worst customer service and for the price of their products it is totally unacceptable!!!  I will never purchase from them again.  They are the absolute worst!!!","January 02, 2021"
"Helen Smith","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","—5 stars, you’ll never see your money again. worst customer service. Impossible to return and get my money back without using their UPS label. Didn’t matter how many times I said UPS didn’t exist here. Canada goose says talk to UPS. UPS says talk to Canada goose. Didn’t matter how many « managers » I spoke to at Canada goose. Cut to me paying 45$ shipping back to the company. NEVER GOT REFUNDED! 1500$ never returned to me. Never recommending them","December 30, 2020"
"Isabelle","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","If I could give negative points, I would!I experienced the same bad customer service as previously reviewed by other customers, when returning an item (that was too small). My item was returned and already reached their Netherlands warehouse the following day. Still, Customer service would not refund me after a month because 'my item had not been scanned yet'. Not my problem if they cannot have some order in their own house! I kept calling several times a week and was always told the same thing: either to wait for my item being scanned or for them to call me back for an update. Both never happened and I demanded to talk to their manager or finance department. Not possible, they told me. So I would not hang up the phone and demanded their manager calls me back on the same day. When he/she did not at the time we had agreed, I called again and after a few hours the manager called me to update me that they would reimburse me.This should not be like that, as customers willing to pay so much, we should not have to spend days calling them and for them not being able to fix anything. I had to shout (but still be respectful) and demand being called by their manager. My tip is to be extremely persistent to the point of 'annoying' them. That was the only way I got my refund.I will never buy again from them again. Such a big company name being tainted by such bad customer service...","December 28, 2020"
"Andrew Leathwood","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","I have for about the last 15 years always brought North face parka , so decided this time to buy a Sanford jacket , so happy I have purchased it, quality is excellent and very comfortable, have been to Liverpool one this afternoon for the sales and something nice to eat, what a difference, always looking over my shoulder in case someone stole my north face parka, but what a relief that most under 20 were all wearing fake canada goose puffa jackets and were definitely not interested in nicking yet another fake. Love it can keep warm , and know that everyone thinks I have a fake knock off and leave it alone,ok £850 not cheap, but peace of mind and jacket still on coat hook , worth it.","December 27, 2020"
"Daniel Yang","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","sent two jackets for a repair. I had one of them for a while about 7years. It came back in the exact same condition, nothing was fixed or repaired. Second jacket was discontinued. Therefore they couldn't send me a new jacket. Canada Goose sent me a list of jackets, which i did not like. I call the agent and the agent tells me i am eligible for other jackets as well. I gave Canada Goose a list of the jackets that i want. Canada Goose tells me none of them are in inventory. And sends me a jacket that was in their original list. Absolutly ridiculus. Spent nearly $200 on shipping and dry cleaning. Now i have to spend more to send my jacket again. Plus, i also got a jacket, that i don't want. What a great customer service :)","December 26, 2020"
"Rylan Churchill-jones","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","ordered a coat and they sent me wrong one I sent it back and ordered it again thinking this time they wouldn’t make that mistake again and they for a second time send a completely different coat to what I ordered. Awful experience","December 23, 2020"
"Takita Smith","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I ordered a women jacket in September transaction went great however I had to return the jacket because it was a bit to small so I replaced my order great it’s confirmed and on its way I can’t wait however the day it was supposed to be delivered all my trouble begin first no package I called ups nothing I called Canada goose to have either my Coat or money back however I was informed there was nothing they could do the package asked for a signature but one was not provided so I am out of a jacket and over $1000 I will never shop with them again signed an angry customer","December 15, 2020"
"Rebecca Leigh Finch","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I can't order from them online for some reason.  My order keeps being cancelled.  Called my bank and they say it went through, but they say there is a problem with the payment.  Called them multiple times and they are no help, told me to go to a store and buy it because my account has been blocked since I tried to ship it to a different address than my billing address.  I live 8 hours from the nearest store!  I want to spend $2000 on a toque and jacket and they can't even be bothered to help me make that happen.","December 15, 2020"
"Nikolaj Hansen","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Bad customer service... I bought a jacket, and send it back... One month later have I still not got my money.... Have filed a fraud notice against Canada Goose, so would get my money back.... Would never buy anything from them again!","December 15, 2020"
"Vicki roper","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I contacted CG to ask them about a cleaning agent in my area as local dry cleaners would not touch my coat due to streaks appearing. CG told me fill in the warranty and send to them. This cost £50 to send to Scotland WHAT A MISTAKE!They have emailed me (eventually) saying my coat will be sent to Portugal for cleaning before they can inspect it. INSPECT FOR WHAT?There will be an additional cost of at least £40 plus tax and another long delay I continue to email and they only say the same thing about cleaning before inspectionI honestly do not think I will see my coat againI feel cheated, frustrated and angry, the dry cleaning label does not mean it can be DC in the normal way and I’m sure I am not the first person to have been tricked this way by CGI will have no choice but to go through the small claims court which is a lengthy and time consuming objective","December 07, 2020"
"Luis Hernández Salgado","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Awful customer service!! They do not care and do not solve anything","December 05, 2020"
"Ginger Zeller","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I purchased a coat from Canada Goose and the coat was the most expensive coat from Canada Goose. The coat was delivered and it was huge and did not fit!  I asked for a smaller coat which they had in stock but the company said, no returns.  I explained I just wanted a smaller size and the company said,  No!  The Canada Goose Company is a terrible company to deal with and I would never purchase another coat from them again.  TheCanada Goose Company is making money but it is not a company for the consumers and they took advantage of me.","November 28, 2020"
"Kurtis Aiken","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Horrible customer service. paid $1,000 for a jacket. within 2 weeks the velcro on the pocket rips off.when i contacted customer service. they are telling me i have to pay to mail my jacket in to be fixed. they are refusing to exchange it. so basically i will be paying $1,000 for a repaired brand new jacket.what do they expect me to do for a jakect while im wiating for them to fin it and send it back to me?plus, after speaking with a rep, giving all my personal info. that is still not enough to process the repair. NO! now i have to go online, create an account and file a warranty claim. basically defeating the purpose of speaking to the rep in the first place.and what do you know. a week has gone by an no one from the claim department has contacted me about getting the jacket fixed.high end brands, should have high end after sale customer service. Old Navy is better then these clowns","November 27, 2020"
"Lorraine Hopkins","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","What an awful company I ordered direct a coat and my order cancelled, I phoned and was just informed they don’t know why try again with another email and phone number - I did refused again I phoned emailed and no one could explain - didn’t get back to me when said - ignored emails and tweets Still no explanation no help to resolve Poor customer service unhelpful staff on phone and no one knowing what they are doingPoor poor poor - don’t bother Fir such a big company with high end product ls they are useless to help and have no clue in giving an explanation or resolve","November 27, 2020"
"Jessica Evans","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Absolutely appalling customer service. Beware of non-delivery and refusal to refund money! We are nearly £900 out of pocket with no jacket to show for it and we will be following this up in small claims court. We ordered a jacket from Canada Goose for next day delivery. We were sent the tracking information for the DHL courier. A month later and the jacket STILL has not arrived. Canada Goose opened an investigation with DHL, who says the jacket was delivered, even though the online tracking information shows that the parcel is still in transit, and no proof of delivery has been provided! Canada Goose are now refusing to refund our money, or send another jacket. They say it is our responsibility to follow up with DHL. Canada Goose customer service has been useless and completely unhelpful, saying they will phone us back with updates, and provide the proof of delivery we keep asking for, but we never hear anything back from them. I would avoid buying online from this companyy.","November 25, 2020"
"CJ","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I have worn my CG winter jacket for just a month and it is wearing off a bit on the arm and bum section. The customer service experience is beyond going through hell. It is just not worth the money. Keep your hands away from CG!","November 23, 2020"
"Mrs sally hartley","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Excellent service and excellent jacket! Ordered my jacket for Christmas from the website received it 3 days later! Boxed and looking great! Ignore all the ridiculous animals rights activists giving 1 star reviews! They have clearly never bought anything from this company!","November 22, 2020"
"Alison Henshaw","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","1 is to good.Ordered a coat for my sons birthday and it was supposedly delivered by dhl. I rang dhl and they said they’d investigate.Ibthen rang Canada Goose and was told by Immanuelthat he would raise an investigation.24hrs later I called Canada Goose and spoke to Jonathon who told me that an investigation had been opened.I asked what had been done and he said that they hadn’t contacted DHL but then later in the conversation he told me that they had but couldn’t tell me anything.I reiterated that it was for my sons birthday and he went on to state a load of utter b....... telling me that I had to give it 30 days for the investigation to be done,but it might not take that long. I asked him what the company was going to do for me as a customer to which he said that he was waiting for DHL to contact them.I said that the customer service with Canada Goose was appalling and asked for his mgr to call me back (who apparently in a meeting conveniently) 4 hrs later still waiting. I told them that my contract was with them and not the courier but it was made pretty obvious to me that I am just a number and they don’t care.Dhl have been a lot more informative and Jonathon asked me what they had had to say.By this time I was seething and told him it was for me to know and him to find out,hoping it would prompt him to put his backside into gear.I await to see if it had any effect but won’t hold my breath. Having read all the reviews all customers have had the same or similar problems.CUSTOMER service non existent.Heres hoping if and when my sons belated present arrives it is of good quality.Have already spoken to a solicitor about Canada Goose and will start implementing his advice.In the meantime they need to look at their customer service as I don’t think they will get any returning customers.I will definitely not","November 19, 2020"
"Pauline Fleming Snooker","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I just want my refund instead of lies, bad customer service and lack of communication with their internal departments. This is my daughters Christmas. £750 out of pocket and no more money to replace the gift with something else. Starting to think I will never get my money back.","November 17, 2020"
"Blayne","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I ordered a jacket 3 weeks ago and I still haven’t received it , I got a email to say the order was shipped , Canada goose told me that dhl picked up the jacket I rang dhl and dhl told me Canada goose never gave them the jacket , Canada goose lied to me several times I’ve phoned them every day and they’ve told me the same thing over and over , there doing nothing to help me and they have my money for the jacket , canada goose lost my jacket and won’t just replace it , it’s shocking and the staff are so rude and unhelpful , the manager told me she’d call me and I’m waiting on her to call me the past 3 weeks and she hasn’t , I’m not happy at all and I will be going further about this.","November 16, 2020"
"David Whidden","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","A negative review regarding a fleece I bought I put on the CG website, well it was placed on the site but 3 weeks on I see that it has been removed, not what I would expect.","November 16, 2020"
"Ali Tariq","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Terrible customer service. Been writing to the contact address re a complaint for days and not a response !  I am based in the UK and i cant find a UK contact number........and you call yourself a high end brand - and make all sorts of promises. My son saved for months to buy a product from you and its a huge regret for him. Complaint ref No is:  00104174.","November 14, 2020"
"Huck Lim","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Ignore the animal rights negative 1 star reviews which are fake as you can tell. I bought a jacket few years ago from Canada itself and it developed a defect. Emailed customer service and they were brilliant. They agreed to send me a replacement jacket. I went to London store to try on as it was a different model to my previous jacket to make sure it fits. I received my new jacket today via dpd and I am extremely happy with the warranty service. Yes Canada goose is more expensive but you pay for what you get in life. I am anti fur myself but you can buy jackets now without this. Thank you canada goose for the excellent customer service!","November 13, 2020"
"Anonymous Reviewer","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-2.svg","It’s great but overpriced.I like the quality but I don’t see why it should be so expensive.","November 13, 2020"
"Finlay","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Absolutely disgusting and awful coming. Killing animals left right and centre to then use on their hoods of coats. Google it, it is honestly horrifying. I will never ever buy from this horrible company. It’s 2020 there is no need to kill for clothes. Coats are horrible anyway. Make them go out of business and save animals lives. They can redeem themselves though going animal free and in fact putting a large percentage of their earnings into a charity to help save animals. But they won’t do that as they don’t care. Disgusting company. Would be ashamed to work for them","November 09, 2020"
"Michael Di Paola","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Canada Goose sent me a stained jacket. I returned Jacket immediately and they claimed to have never received it, when they in fact lost it. I had to prove to them that it was delivered (luckily I had tracking# and confirmation). After making several follow up calls, they finally provided me with Email confirmation that they would refund my money. 7 business days passed and I called again furious, looking for my money. Their employee Raymond told me that they still haven't processed my refund, despite sending me Email confirmation that processing was already complete from his supervisor. They are liars, thieves, and do not care about customers at all. I have a feeling that they are going out of business. They should go to hell instead. Took me a while to save for that gift and they completely crapped on the occasion. Still waiting for my money and I ordered this thing late September. If Canada Goose was a stress ball, I would blow that thing to shreds.","November 08, 2020"
"R","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Purchased my first ever jacket and got sent a blatant fake. Absolutely appalling and disgusting considering this is from their official website. Sent my item back and now awaiting a refund.  Extremely disappointed as I love how their jackets look. This company is an absolute farce. Avoid at all costs.","November 04, 2020"
"CAROL HAHN","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Is Canada Goose going out of business? I've been trying to contact them for a week straight to try and return a coat. Three emails have gone unanswered, when you call you just get their hold music for hours, and their chat has been disconnected. What is going on???","October 31, 2020"
"Gemma Halling-smith","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Absolutely disappointed with the service received from a Canada Goose. My 16yr old son had saved long & hard to buy himself a coat he had wanted for sometime.He tried to purchase the coat himself on the Canada Goose website using his debit card! The order was placed - he received 2 emails 1 saying the order had been placed followed by 1 saying the order had then been cancelled. When I phoned to check why this was they explained it was because the order had been placed using a DEBIT CARD & they DO NOT except debit card!!! Why they do not except DEBIT card I do not know as it is pretty much cash (there available to spend!!!). But my sons money has not been returned yet to his bank. I have been told this could take up to 48hours but 72hours later & it’s still not there. Phoning through for the 3 time to chase this up and the finance department don’t work weekends. So as it stands my son has NO coat and NO money returned.Appalled and absolutely dissatisfied by the service received and would not recommend to anyone.It should state when paying that DEBIT cards are not excepted and the card rejected rather than allow funds to be taken.","October 31, 2020"
"Adrian","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Absolutely rubbish, overpriced crap. £475 for a supposed rain jacket, supposedly very waterproof, bit of heavy rain in lake district, inside of arms completely damp few days later, nowhere near drying. Not being petty but when pay so much for a 'raincoat' I expect it to be just that and to be waterproof. Not even warm as a coat, either. Front zip jams and won't zip up front. So-called style over substance.","October 29, 2020"
"Usmaan Khan","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Never received my shipment. They asked me to wait for 30 days to investigate only to find out that they were only fooling me. They claim it was delivered but had no proof of delivery. BE WARE!","October 29, 2020"
"Darlene Watson","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","I have only great things to say about Canada Goose coats. I love them and they are perfect for a colder climate and someone that loves to be outside in the dead of winter or walking the trails in late Fall. I just recently had my newest coat delivered and the first one without a hood. I love them all but this one is spectacular. It is a HyBridge Down Jacket and I was not sure I needed another CG as I have Kensington coat's but wow it is gorgeous. Class act speedy delivery ( I feel like I just ordered it yesterday) and the packaging was 5 Star. Canada Goose you have never failed me. I LOVE it!!!!","October 27, 2020"
"David","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","The coat was a bad buyI purchased there black wyndham parka coat. Months later it started to look faded chalk white looking, really bad on the stitching points which was now completely white. When I confronted Flannels where it was purchased, they said there was nothing they could do and myself being told this was a common problem with these coats in black. So I contacted canada goose customer care who refused to take any steps of replacement even with the lifetime warranty as it being just over a year of having proof of purchase, in which the outcome condition of my coat was blamed on wear and tear of my own usage by them.So that's seems to be the dead end of it. The moral of the story is there not that great a built product in my opinion","October 23, 2020"
"David Menšík","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Customer service and their lifetime warranty is a joke. Sent in a jacket for a warranty that has been continuously excessively leaking feathers for 2 winters straight, done that in June. First, they tried to play it to ""normal Leakage"", after numerous emails back and forth I explained to them this is not normal and I am not happy with the product. They agreed to exchange, in July. It's mid-October and I'm still sitting here waiting for my replacement to be shipped! I even offered to go to the store and just pick different jacket, that's apparently not an option. Warranty department is a bunch of jokesters seriously ... avoid avoid avoid. Go and spend your money elsewhere. These people will take your payment and forget about you. Funny that the site says shipment 3-5 days  if you buy a new one but when it comes to replacement they will make you wait 3+ months seems like. Absolute joke. Worst customer service I have ever dealt with ... and to think it's £1000 jacket...","October 19, 2020"
"Niklas Donges","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","My Jacket is in replacement for +6 months.They say they are having issues with distribution centers etc. For months I've been hearing the same story.Worst quality & worst customer support I've ever experienced in my life.","October 11, 2020"
"craig - Wakefield","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","The firm has no idea about customer service!! Been waiting over 7 months (covid aside) for the replacement of my faulty Expedition Parka. £1k paid out and nothing to show for it. They blame distribution centre in Netherlands but that’s a smoke screen. You can buy a new coat online and have it in 3-5days so how can their directors/owners allow warranty replacements to take so long, it’s disgusting!! They give some bull**** on the phones that they’re given no updates and yet you receive email after email saying is allocated and will receive confirmation of tracking once dispatched!! It’s not rocket science to change distribution centres surely and assist customers that have paid good money for a poor product. Oh, to rub it in Ryan Reynolds at least got 300 coats to supply a needy cause. Well done Ryan and Canada Goose, you must be really proud to be associated with each other. Maybe everyone on hear waiting should create a needy charity and ask a celebrity to ask CG for some coats ( well ours anyway 😂) Good luck everyone but suspect it’ll be a cold winter for most of us. Disgusting!!","October 10, 2020"
"Sarah Low","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Very disappointed with my jacket and serviceMy black canada goose jacket was given to me as a christmas gift. 6 months later it started to go really white and badly from the arms and cuffs. Sent it back since it has a lifetime warranty and got a reply a few months later to let me know I'll be receiving a replacement but they don't have any in stock in there Europe warehouse as its discontinued but waiting to receive the same jacket from Canada which will be posted to me. Its now been 3 months and still not received it. I wont be buying one again with such a poor service and poor quality jacket","October 09, 2020"
"Ra","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","They are the worst jackets in black with seams going whiteI highly recommend Not to buy the black one pacifically. I have had 2 black ones and in all the seams eventually go white. Its a terrible design.","October 09, 2020"
"Paul Teasdale","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-3.svg","I bought a coat all was good the jacket arrived. After a couple of days, I asked them to send me a dustbag and hanger because these were not with the coat. I then looked over the coat and found a huge white mark in the hood. I contacted them and lucky they gave me a refund. Quality jacket just poor quality control. I won't be buying of these again.","October 08, 2020"
"A M","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I stop wearing  furs  long ago. Lots of  my friends  like to  wear  Canada goose. But I  don't think  it's  right  choice for  me.  Looks  very  bulky,  unflattering  coats,  maybe  good  for someone  who is lost in the winter  woods.  But not for everyday  life. Ugly  and surprisingly  overrated  bulky  clothes.  No, no , no not for me.","October 08, 2020"
"Peter Van der veen","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Do you guys and girls have any idee what you are wearing? It's Horrible...","October 05, 2020"
"Marina Penney","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","I am shocked an appalled by how the horrible the customer service department.  I ordered a jacket. Canada goose sent me the wrong jacket.  Instead of apologizing and shipping out the correct jacket, they held onto my money for days stating that, until they received the jacket sent to me by mistake, they would not process a refund for the original jacket.  They were rude and did not take my call seriously.  It took them ages to get back to me when I called and emailed.  I can't believe this company is able to survive with such horrible customer service and such high prices on jackets that aren't actually all that great.","October 02, 2020"
"Mohmed Patel","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Canada Goose UK Would give 0 stars if I could but doesn’t give the optionWarranty case number: 00093002Absolutely shocking low levels of customer service. Premium company with a economy after sales service.My jacket was confirmed defective after being worn a few times in the first month in May. Four months later and I’m still waiting for my replacement jacket with no clear indication of when I’m going to be receiving it. They had logistical issues and obviously the current pandemic has not helped but surely four months is long enough to resolve the issue. **Lifetime warranty which takes a lifetime to honour**","September 29, 2020"
"M M","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","The worst company to deal with, zero with their customers service. The company needs a lot of coaching and need to invest on training their staff. Staff are useless, lies and don't know anything on their product at there new flagship store at Rideau Ottawa. Take a look at their market share, dropping daily. The company needs to invest on their service and loyalty, otherwise the company will not survive.","September 23, 2020"
"Seth Goyes","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Price Gouging Canadians like Rogers & Bell! Their prices seem to not creep up every year but SKYROCKET. Their parkas are on average $1,300 which is up from $999 the following year. $150 for a baseball cap? You are a disgrace!","September 10, 2020"
"Crockatt Communications","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-5.svg","Wow. Underpromised and overdelivered!!! Certainly the best customer service I’ve had in awhile. Yes, the zippers on the light weight men’s and women’s short puffers are not good enough. My husband and I bought 5 of these jackets in 3 weights and the zippers have gone on 2. I sent 1 back and they turned it around in under 2 weeks and sent multiple short emails to say how it was going. No cost to me. They were going to charge for cleaning but I explained I just had the jacket cleaned prior to sending it, and they waived the charge. LOVE their jackets. Will keep buying them (if these ever wear out, which I doubt!) Thanks CG!","September 04, 2020"
"Jess","https://cdn.trustpilot.net/brand-assets/4.1.0/stars/stars-1.svg","Who even wears fur anymore??? It’s 2020!Skinning innocent animals just for a bit of fur!!? Cruel and disgusting. Can’t wait for this company to fold!","August 30, 2020"
